ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Sport;Event;Medal;Host country
33115;Gitta Escher (-Sommer, -Wagenknecht);F;19;163;48;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Gymnastics;Gymnastics Women's Balance Beam;NA;Canada
33116;Jrgen Eschert;M;23;176;73;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Canoeing;Canoeing Men's Canadian Singles, 1,000 metres;Gold;Japon
33147;Peter Esenwein;M;36;189;108;Allemagne;GER;2004 Summer;2004;Summer;Athina;Athletics;Athletics Men's Javelin Throw;NA;Grèce
33265;Hans Esser;M;27;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Fencing;Fencing Men's epee, Team;NA;Allemagne
33265;Hans Esser;M;27;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Fencing;Fencing Men's Sabre, Team;Bronze;Allemagne
33265;Hans Esser;M;43;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Fencing;Fencing Men's Sabre, Individual;NA;Finlande
33265;Hans Esser;M;43;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Fencing;Fencing Men's Sabre, Team;NA;Finlande
33266;Heike Esser;F;15;172;61;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Women's 200 metres Breaststroke;NA;Corée du Sud
33267;Leo Esser;M;25;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Diving;Diving Men's Springboard;NA;États-Unis
33267;Leo Esser;M;29;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Diving;Diving Men's Springboard;NA;Allemagne
33268;Markus Esser;M;20;180;99;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Athletics;Athletics Men's Hammer Throw;NA;Australie
33268;Markus Esser;M;24;180;99;Allemagne;GER;2004 Summer;2004;Summer;Athina;Athletics;Athletics Men's Hammer Throw;NA;Grèce
33268;Markus Esser;M;28;180;99;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Athletics;Athletics Men's Hammer Throw;NA;Chine
33269;Roswitha Esser;F;23;167;67;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Canoeing;Canoeing Women's Kayak Doubles, 500 metres;Gold;Japon
33269;Roswitha Esser;F;27;167;67;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Canoeing;Canoeing Women's Kayak Doubles, 500 metres;Gold;Mexique
33269;Roswitha Esser;F;31;167;67;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Canoeing;Canoeing Women's Kayak Doubles, 500 metres;NA;Allemagne de l'Ouest
33270;Walter Esser;M;27;180;73;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Modern Pentathlon;Modern Pentathlon Men's Individual;NA;Allemagne de l'Ouest
33270;Walter Esser;M;27;180;73;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Modern Pentathlon;Modern Pentathlon Men's Team;NA;Allemagne de l'Ouest
33270;Walter Esser;M;31;180;73;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Modern Pentathlon;Modern Pentathlon Men's Individual;NA;Canada
33270;Walter Esser;M;31;180;73;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Modern Pentathlon;Modern Pentathlon Men's Team;NA;Canada
33273;Arthur Essing;M;23;NA;NA;Allemagne;GER;1928 Summer;1928;Summer;Amsterdam;Cycling;Cycling Men's Road Race, Individual;NA;Pays-Bas
33316;Hans Estner;M;28;179;71;Allemagne de l'Est;FRG;1980 Winter;1980;Winter;Lake Placid;Biathlon;Biathlon Men's 4 x 7.5 kilometres Relay;Bronze;États-Unis
33390;Norbert Ettner;M;22;175;75;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Shooting;Shooting Men's Air Rifle, 10 metres;NA;Australie
33404;Ingo Sascha Euler;M;24;183;70;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Rowing;Rowing Men's Lightweight Double Sculls;NA;États-Unis
33404;Ingo Sascha Euler;M;28;183;70;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Rowing;Rowing Men's Lightweight Double Sculls;NA;Australie
33404;Ingo Sascha Euler;M;32;183;70;Allemagne;GER;2004 Summer;2004;Summer;Athina;Rowing;Rowing Men's Lightweight Double Sculls;NA;Grèce
33518;Hans-Hermann Evers;M;21;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Equestrianism;Equestrianism Men's Jumping, Individual;NA;Finlande
33518;Hans-Hermann Evers;M;21;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Equestrianism;Equestrianism Men's Jumping, Team;NA;Finlande
33519;Jrgen Evers;M;19;183;65;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Athletics;Athletics Men's 100 metres;NA;États-Unis
33519;Jrgen Evers;M;19;183;65;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Athletics;Athletics Men's 200 metres;NA;États-Unis
33519;Jrgen Evers;M;19;183;65;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Athletics;Athletics Men's 4 x 100 metres Relay;NA;États-Unis
33520;Meike Evers;F;19;185;76;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Rowing;Rowing Women's Single Sculls;NA;États-Unis
33520;Meike Evers;F;23;185;76;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Rowing;Rowing Women's Quadruple Sculls;Gold;Australie
33520;Meike Evers;F;27;185;76;Allemagne;GER;2004 Summer;2004;Summer;Athina;Rowing;Rowing Women's Quadruple Sculls;Gold;Grèce
33521;"Bettina ""Tina"" Evers";F;20;167;66;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Ice Hockey;Ice Hockey Women's Ice Hockey;NA;États-Unis
33521;"Bettina ""Tina"" Evers";F;24;167;66;Allemagne;GER;2006 Winter;2006;Winter;Torino;Ice Hockey;Ice Hockey Women's Ice Hockey;NA;Italie
33521;"Bettina ""Tina"" Evers";F;32;167;66;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Ice Hockey;Ice Hockey Women's Ice Hockey;NA;Russie
33526;Sabine Christine Everts (-Thomaskamp);F;23;169;56;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Athletics;Athletics Women's Heptathlon;Bronze;États-Unis
33526;Sabine Christine Everts (-Thomaskamp);F;27;169;56;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's Heptathlon;NA;Corée du Sud
33541;Jens Ewald;M;21;185;77;Allemagne;GER;2004 Summer;2004;Summer;Athina;Canoeing;Canoeing Men's Kayak Singles, Slalom;NA;Grèce
33629;Wolfgang Faber;M;28;165;67;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Weightlifting;Weightlifting Men's Lightweight;NA;Allemagne de l'Ouest
33674;Edmund Fabry;M;44;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Art Competitions;Art Competitions Mixed Architecture, Unknown Event;NA;Allemagne
33687;Holger Fach;M;26;185;70;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Football;Football Men's Football;Bronze;Corée du Sud
33765;"Gabriele ""Gabi"" Fhnrich";F;20;155;46;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Individual All-Around;NA;Corée du Sud
33765;"Gabriele ""Gabi"" Fhnrich";F;20;155;46;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Team All-Around;Bronze;Corée du Sud
33765;"Gabriele ""Gabi"" Fhnrich";F;20;155;46;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Floor Exercise;NA;Corée du Sud
33765;"Gabriele ""Gabi"" Fhnrich";F;20;155;46;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Horse Vault;NA;Corée du Sud
33765;"Gabriele ""Gabi"" Fhnrich";F;20;155;46;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Uneven Bars;NA;Corée du Sud
33765;"Gabriele ""Gabi"" Fhnrich";F;20;155;46;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Balance Beam;NA;Corée du Sud
33767;Otto Fahr;M;19;NA;NA;Allemagne;GER;1912 Summer;1912;Summer;Stockholm;Swimming;Swimming Men's 100 metres Backstroke;Silver;Suède
33769;Matthias Fahrig;M;18;165;55;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Individual All-Around;NA;Grèce
33769;Matthias Fahrig;M;18;165;55;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Team All-Around;NA;Grèce
33769;Matthias Fahrig;M;18;165;55;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Floor Exercise;NA;Grèce
33769;Matthias Fahrig;M;18;165;55;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Horse Vault;NA;Grèce
33769;Matthias Fahrig;M;18;165;55;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Parallel Bars;NA;Grèce
33769;Matthias Fahrig;M;18;165;55;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Horizontal Bar;NA;Grèce
33770;Thomas Fahrner;M;21;187;80;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Swimming;Swimming Men's 200 metres Freestyle;Bronze;États-Unis
33770;Thomas Fahrner;M;21;187;80;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Swimming;Swimming Men's 400 metres Freestyle;NA;États-Unis
33770;Thomas Fahrner;M;21;187;80;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Swimming;Swimming Men's 4 x 200 metres Freestyle Relay;Silver;États-Unis
33770;Thomas Fahrner;M;25;187;80;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Men's 100 metres Freestyle;NA;Corée du Sud
33770;Thomas Fahrner;M;25;187;80;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Men's 200 metres Freestyle;NA;Corée du Sud
33770;Thomas Fahrner;M;25;187;80;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Men's 4 x 100 metres Freestyle Relay;NA;Corée du Sud
33770;Thomas Fahrner;M;25;187;80;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Men's 4 x 200 metres Freestyle Relay;Bronze;Corée du Sud
33773;"Johann ""Hans"" Fahsl";M;23;191;115;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Athletics;Athletics Men's Hammer Throw;NA;Japon
33773;"Johann ""Hans"" Fahsl";M;27;191;115;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Athletics;Athletics Men's Hammer Throw;NA;Mexique
33858;Hildegard Falck (Janze-, -Kimmich);F;23;173;58;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Athletics;Athletics Women's 800 metres;Gold;Allemagne de l'Ouest
33858;Hildegard Falck (Janze-, -Kimmich);F;23;173;58;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Athletics;Athletics Women's 4 x 400 metres Relay;Bronze;Allemagne de l'Ouest
33881;Paul Falk;M;30;NA;NA;Allemagne;GER;1952 Winter;1952;Winter;Oslo;Figure Skating;Figure Skating Mixed Pairs;Gold;Norvège
33882;Ria Falk (Baran-);F;29;NA;NA;Allemagne;GER;1952 Winter;1952;Winter;Oslo;Figure Skating;Figure Skating Mixed Pairs;Gold;Norvège
33888;Martina Falke (Taudte-);F;21;160;56;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Canoeing;Canoeing Women's Kayak Singles, Slalom;NA;Allemagne de l'Ouest
33893;Kai Falkenthal;M;31;197;100;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Sailing;Sailing Mixed Two Person Keelboat;NA;États-Unis
33923;Ruwen Faller;M;24;187;83;Allemagne;GER;2004 Summer;2004;Summer;Athina;Athletics;Athletics Men's 4 x 400 metres Relay;NA;Grèce
33923;Ruwen Faller;M;28;187;83;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Athletics;Athletics Men's 4 x 400 metres Relay;NA;Chine
33975;"Dietrich ""Dieter"" Fnger";M;34;183;73;Allemagne;GER;1960 Summer;1960;Summer;Roma;Fencing;Fencing Men's epee, Individual;NA;Italie
33975;"Dietrich ""Dieter"" Fnger";M;34;183;73;Allemagne;GER;1960 Summer;1960;Summer;Roma;Fencing;Fencing Men's epee, Team;NA;Italie
33976;Jrgen Fanghnel;M;21;187;90;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Boxing;Boxing Men's Heavyweight;NA;Allemagne de l'Ouest
33976;Jrgen Fanghnel;M;24;187;90;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Boxing;Boxing Men's Heavyweight;NA;Canada
33976;Jrgen Fanghnel;M;28;187;90;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Boxing;Boxing Men's Heavyweight;Bronze;Union Soviétique
34022;Hans-Johann Frber;M;21;192;102;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Rowing;Rowing Men's Coxed Fours;NA;Mexique
34022;Hans-Johann Frber;M;25;192;102;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Rowing;Rowing Men's Coxed Fours;Gold;Allemagne de l'Ouest
34022;Hans-Johann Frber;M;29;192;102;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Rowing;Rowing Men's Coxed Fours;Bronze;Canada
34024;Burgl Frbinger (-Leo);F;18;172;63;Allemagne;GER;1964 Winter;1964;Winter;Innsbruck;Alpine Skiing;Alpine Skiing Women's Downhill;NA;Autriche
34024;Burgl Frbinger (-Leo);F;18;172;63;Allemagne;GER;1964 Winter;1964;Winter;Innsbruck;Alpine Skiing;Alpine Skiing Women's Giant Slalom;NA;Autriche
34024;Burgl Frbinger (-Leo);F;18;172;63;Allemagne;GER;1964 Winter;1964;Winter;Innsbruck;Alpine Skiing;Alpine Skiing Women's Slalom;NA;Autriche
34024;Burgl Frbinger (-Leo);F;22;172;63;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Alpine Skiing;Alpine Skiing Women's Downhill;NA;France
34024;Burgl Frbinger (-Leo);F;22;172;63;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Alpine Skiing;Alpine Skiing Women's Giant Slalom;NA;France
34024;Burgl Frbinger (-Leo);F;22;172;63;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Alpine Skiing;Alpine Skiing Women's Slalom;NA;France
34097;Sandra Farmand;F;28;170;59;Allemagne;GER;1998 Winter;1998;Winter;Nagano;Snowboarding;Snowboarding Women's Giant Slalom;NA;Japon
34097;Sandra Farmand;F;28;170;59;Allemagne;GER;1998 Winter;1998;Winter;Nagano;Snowboarding;Snowboarding Women's Halfpipe;NA;Japon
34187;Willy Fascher;M;40;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Fencing;Fencing Men's Foil, Team;NA;Finlande
34187;Willy Fascher;M;40;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Fencing;Fencing Men's Sabre, Individual;NA;Finlande
34187;Willy Fascher;M;40;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Fencing;Fencing Men's Sabre, Team;NA;Finlande
34192;Hans-Joachim Fanacht;M;17;175;70;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Swimming;Swimming Men's 400 metres Freestyle;NA;Mexique
34192;Hans-Joachim Fanacht;M;17;175;70;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Swimming;Swimming Men's 1,500 metres Freestyle;NA;Mexique
34192;Hans-Joachim Fanacht;M;17;175;70;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Swimming;Swimming Men's 4 x 100 metres Freestyle Relay;NA;Mexique
34192;Hans-Joachim Fanacht;M;17;175;70;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Swimming;Swimming Men's 4 x 200 metres Freestyle Relay;NA;Mexique
34192;Hans-Joachim Fanacht;M;21;175;70;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Swimming;Swimming Men's 400 metres Freestyle;NA;Allemagne de l'Ouest
34192;Hans-Joachim Fanacht;M;21;175;70;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Swimming;Swimming Men's 1,500 metres Freestyle;NA;Allemagne de l'Ouest
34192;Hans-Joachim Fanacht;M;21;175;70;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Swimming;Swimming Men's 4 x 100 metres Freestyle Relay;NA;Allemagne de l'Ouest
34192;Hans-Joachim Fanacht;M;21;175;70;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Swimming;Swimming Men's 4 x 200 metres Freestyle Relay;Silver;Allemagne de l'Ouest
34192;Hans-Joachim Fanacht;M;21;175;70;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Swimming;Swimming Men's 200 metres Butterfly;NA;Allemagne de l'Ouest
34207;Hanns-Henning Fastrich;M;25;184;79;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Hockey;Hockey Men's Hockey;Silver;Corée du Sud
34217;Steffen Fth;M;26;199;97;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Handball;Handball Men's Handball;Bronze;Brésil
34287;Hartmut Faust;M;19;181;77;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Canoeing;Canoeing Men's Canadian Singles, 500 metres;NA;États-Unis
34287;Hartmut Faust;M;23;181;77;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Canoeing;Canoeing Men's Canadian Doubles, 500 metres;NA;Corée du Sud
34287;Hartmut Faust;M;23;181;77;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Canoeing;Canoeing Men's Canadian Doubles, 1,000 metres;NA;Corée du Sud
34289;Wolfram Faust;M;20;191;88;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Canoeing;Canoeing Men's Canadian Doubles, 500 metres;NA;États-Unis
34289;Wolfram Faust;M;20;191;88;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Canoeing;Canoeing Men's Canadian Doubles, 1,000 metres;NA;États-Unis
34289;Wolfram Faust;M;24;191;88;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Canoeing;Canoeing Men's Canadian Doubles, 500 metres;NA;Corée du Sud
34289;Wolfram Faust;M;24;191;88;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Canoeing;Canoeing Men's Canadian Doubles, 1,000 metres;NA;Corée du Sud
34387;Stephan Feck;M;22;183;79;Allemagne;GER;2012 Summer;2012;Summer;London;Diving;Diving Men's Springboard;NA;Royaume-Uni
34387;Stephan Feck;M;26;183;79;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Diving;Diving Men's Springboard;NA;Brésil
34387;Stephan Feck;M;26;183;79;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Diving;Diving Men's Synchronized Springboard;NA;Brésil
34440;Jan Fegter;M;26;191;95;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Handball;Handball Men's Handball;NA;États-Unis
34445;Hans-Georg Fehn;M;25;187;80;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Water Polo;Water Polo Men's Water Polo;NA;Mexique
34450;Jules W. Fehr;M;NA;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Hockey;Hockey Men's Hockey;NA;Royaume-Uni
34452;Norbert Fehr;M;27;174;90;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Weightlifting;Weightlifting Men's Middle-Heavyweight;NA;Japon
34488;Seyede Maral Feizbakhsh Bazargani;F;21;175;61;Allemagne;GER;2012 Summer;2012;Summer;London;Athletics;Athletics Women's 4 x 400 metres Relay;NA;Royaume-Uni
34490;Zoltan Fejer-Konnerth;M;26;185;72;Allemagne;GER;2004 Summer;2004;Summer;Athina;Table Tennis;Table Tennis Men's Doubles;NA;Grèce
34510;"Maximilian ""Max"" Feldbauer";M;59;NA;NA;Allemagne;GER;1928 Summer;1928;Summer;Amsterdam;Art Competitions;Art Competitions Mixed Painting, Graphic Arts;Bronze;Pays-Bas
34510;"Maximilian ""Max"" Feldbauer";M;59;NA;NA;Allemagne;GER;1928 Summer;1928;Summer;Amsterdam;Art Competitions;Art Competitions Mixed Painting, Graphic Arts;NA;Pays-Bas
34515;Jochen Feldhoff;M;28;178;77;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Handball;Handball Men's Handball;NA;Allemagne de l'Ouest
34516;Roland Feldhoffer;M;26;172;90;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Weightlifting;Weightlifting Men's Middle-Heavyweight;NA;Corée du Sud
34520;Monika Feldmann;F;16;160;48;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Figure Skating;Figure Skating Women's Singles;NA;France
34525;Hendrik Feldwehr;M;25;192;90;Allemagne;GER;2012 Summer;2012;Summer;London;Swimming;Swimming Men's 100 metres Breaststroke;NA;Royaume-Uni
34532;Christel Felgner (-Wunder);F;22;156;50;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Gymnastics;Gymnastics Women's Individual All-Around;NA;Japon
34532;Christel Felgner (-Wunder);F;22;156;50;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Gymnastics;Gymnastics Women's Team All-Around;NA;Japon
34532;Christel Felgner (-Wunder);F;22;156;50;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Gymnastics;Gymnastics Women's Floor Exercise;NA;Japon
34532;Christel Felgner (-Wunder);F;22;156;50;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Gymnastics;Gymnastics Women's Horse Vault;NA;Japon
34532;Christel Felgner (-Wunder);F;22;156;50;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Gymnastics;Gymnastics Women's Uneven Bars;NA;Japon
34532;Christel Felgner (-Wunder);F;22;156;50;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Gymnastics;Gymnastics Women's Balance Beam;NA;Japon
34549;Robert Felisiak;M;29;185;61;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Fencing;Fencing Men's epee, Individual;NA;Espagne
34549;Robert Felisiak;M;29;185;61;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Fencing;Fencing Men's epee, Team;Gold;Espagne
34574;Ferdinand Ernst Felle;M;24;NA;NA;Allemagne;GER;1900 Summer;1900;Summer;Paris;Rowing;Rowing Men's Coxed Fours;Bronze;France
34575;Gerhard Feller;M;39;173;70;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Shooting;Shooting Men's Rapid-Fire Pistol, 25 metres;NA;Japon
34581;Michael Fellmann;M;26;186;104;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Sailing;Sailing Men's One Person Dinghy;NA;États-Unis
34581;Michael Fellmann;M;30;186;104;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Sailing;Sailing Men's One Person Dinghy;NA;Australie
34581;Michael Fellmann;M;34;186;104;Allemagne;GER;2004 Summer;2004;Summer;Athina;Sailing;Sailing Men's One Person Dinghy;NA;Grèce
34583;"Susanne ""Susi"" Fellner";F;20;159;57;Allemagne;GER;2006 Winter;2006;Winter;Torino;Ice Hockey;Ice Hockey Women's Ice Hockey;NA;Italie
34583;"Susanne ""Susi"" Fellner";F;28;159;57;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Ice Hockey;Ice Hockey Women's Ice Hockey;NA;Russie
34587;Sven Gnther Felski;M;31;180;78;Allemagne;GER;2006 Winter;2006;Winter;Torino;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Italie
34587;Sven Gnther Felski;M;35;180;78;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Canada
34588;Elke Felten;F;21;172;65;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Canoeing;Canoeing Women's Kayak Singles, 500 metres;NA;Japon
